Id,SalePrice_pred
1843,131648.93075616943
1844,145042.0848798272
1845,144215.3207760986
1846,151981.55864323254
1847,171355.3688660307
1848,32682.208571197523
1849,116168.587417558
1850,107102.83508442788
1851,142246.95351979966
1852,118695.63751519218
1853,111656.00591026459
1854,160693.38787590538
1855,148625.30765224522
1856,214292.94808578875
1857,143887.7598749007
1858,163084.53102804592
1859,120652.27407867613
1860,154344.84578532306
1861,119666.16189080718
1862,301672.9357859569
1863,300176.89816599956
1864,300191.03335290926
1865,359545.7751608348
1866,365332.256153665
1867,223061.02299192527
1868,293352.0609477994
1869,210736.05150156835
1870,220778.45908644018
1871,271064.92235041904
1872,182227.61340950563
1873,222121.72245670363
1874,152912.17860118087
1875,203177.38646118963
1876,197454.15769072258
1877,210197.2927971843
1878,208565.4648876494
1879,129381.1361708607
1880,143902.38075637145
1881,238235.12240809435
1882,240451.9895370484
1883,189921.68840879385
1884,200722.49462902427
1885,252812.29153689876
1886,297096.3717688309
1887,223588.33077750631
1888,263181.73606874957
1889,173337.89467274788
1890,107351.85367026908
1891,139418.2443170434
1892,85501.96778625208
1893,132671.90156754255
1894,120628.35110387667
1895,135414.56212192008
1896,126682.58730670408
1897,122548.45699449803
1898,112085.17485499442
1899,171176.14581598266
1900,171419.56436620536
1901,184108.61493741255
1902,166631.1208889778
1903,238067.18115294614
1904,176551.02740608767
1905,203527.13311905978
1906,163480.50793348197
1907,223326.06069942765
1908,120905.68311036815
1909,146047.36796127638
1910,129702.25793709629
1911,217697.54232803604
1912,312755.0149902991
1913,158143.69091142825
1914,67043.77580261699
1915,336112.96925510705
1916,43399.07629838302
1917,227752.45914897352
1918,133196.88038874144
1919,159738.41694721466
1920,154036.96668265865
1921,389966.790967664
1922,348495.2313750036
1923,222901.11533503482
1924,216167.3008591993
1925,210637.77829714536
1926,381063.7321134575
1927,127899.74614479498
1928,152112.0841155725
1929,118476.35258273428
1930,118528.26441310797
1931,129661.30432945228
1932,131685.1721606591
1933,193054.83684138587
1934,183796.94218600527
1935,170286.1797758769
1936,208290.47439826067
1937,174460.00040079872
1938,170300.40021983391
1939,266808.8438246947
1940,211534.95549804711
1941,173312.81687408357
1942,179712.09117000538
1943,235838.76610273228
1944,375063.86511096533
1945,410717.63162570156
1946,149016.51079093962
1947,363418.061801377
1948,165246.85991097766
1949,241101.8921059146
1950,188703.98556773746
1951,228536.87159312796
1952,198306.7773739383
1953,167945.2721201423
1954,189081.31572845863
1955,133382.5827973415
1956,282204.6924252432
1957,148912.41137955905
1958,265274.5827974907
1959,144525.41180941224
1960,102606.03542066674
1961,115347.36473298981
1962,98785.34024972703
1963,110482.7899724926
1964,105071.20112336922
1965,134318.23652663318
1966,130600.33368733004
1967,291222.95871780335
1968,411218.1690730449
1969,400630.97885421343
1970,406828.5379452937
1971,453990.2467454646
1972,361309.54236407997
1973,296233.4223702607
1974,340847.74427445896
1975,480496.76333790494
1976,276945.1787307422
1977,358477.3152009507
1978,348244.1499837666
1979,310302.7655031602
1980,197475.51836849024
1981,347959.7198775417
1982,216314.18534163278
1983,200665.26320338462
1984,188610.43256235746
1985,234444.23010911213
1986,210060.99621836178
1987,196766.99443145882
1988,179305.11402522828
1989,196204.15098195142
1990,213268.06716821284
1991,221382.30589160015
1992,224746.1264403918
1993,178499.84305357738
1994,238991.1172210215
1995,185256.66323617013
1996,286947.81797973777
1997,351183.68112372764
1998,320627.5599740875
1999,319218.6774443795
2000,325350.1940050219
2001,295326.75740069454
2002,272393.5167670851
2003,251725.27060512314
2004,269976.0391143452
2005,256338.74838939635
2006,213217.50493079447
2007,252206.16565076238
2008,210923.67877066944
2009,196195.73517208826
2010,198275.55218296652
2011,153957.8219984385
2012,179773.90881065148
2013,174083.50946006656
2014,182316.0258187615
2015,198003.24441064172
2016,189911.30023033216
2017,188447.482144142
2018,115702.17421333992
2019,141571.93467131857
2020,95385.21025135762
2021,102660.7369373862
2022,187267.64369728047
2023,145840.048757864
2024,303753.5953591798
2025,359259.1667821655
2026,172989.5392284803
2027,160594.42304033626
2028,171051.45093903743
2029,173099.8060041007
2030,264598.2727041043
2031,252801.29759564053
2032,278701.87390988896
2033,261701.7323131726
2034,182793.6745870582
2035,229185.2924830001
2036,209084.66613995688
2037,212894.01014822343
2038,329186.9486403307
2039,220318.31725510905
2040,279874.4523243986
2041,305626.11232445145
2042,216972.62792592112
2043,173368.6375436832
2044,182523.17892100624
2045,197299.41289570066
2046,140627.60164268364
2047,150896.54665839838
2048,136959.7255559994
2049,138353.85735860755
2050,172009.37610832084
2051,106202.23935220111
2052,118529.83818076397
2053,140840.68218698783
2054,79352.15792511462
2055,158241.32259276495
2056,140553.3910233324
2057,107861.04931712066
2058,207262.63237948134
2059,124544.50262187488
2060,170694.04840721638
2061,183830.96854463287
2062,120209.67331601688
2063,107128.40949865998
2064,128046.81345436949
2065,113985.84127802454
2066,162039.38556675383
2067,122226.06688859746
2068,138783.7087563683
2069,84154.2548416952
2070,108579.55636653208
2071,82287.83130145523
2072,143343.2691724419
2073,133897.83311361144
2074,169898.16093568903
2075,158887.6145477588
2076,125499.56295675054
2077,150538.3505673168
2078,127479.4744945076
2079,136453.16257961595
2080,115180.40851708353
2081,125417.84254692736
2082,151414.13516635564
2083,145826.9054583878
2084,99539.5097790507
2085,110294.62916098807
2086,128825.42449552126
2087,132118.60054021454
2088,88841.7239614381
2089,66993.5318472791
2090,124780.77812612166
2091,78061.81941650562
2092,125161.27332260259
2093,152681.76434671818
2094,113757.87198147946
2095,125739.60914763872
2096,79008.68362612189
2097,98718.52330879592
2098,155645.86886110794
2099,34257.043863114
2100,72013.45717990174
2101,95487.66079094421
2102,139620.5162366978
2103,90586.91836801331
2104,134158.5484937425
2105,136425.85365072475
2106,32676.80250318427
2107,200149.63648971615
2108,115480.02288622588
2109,101857.30252180685
2110,118698.75548525233
2111,154972.4665190999
2112,136650.72964107452
2113,128834.62951300529
2114,123964.12506032543
2115,167502.4223407586
2116,119364.93165145532
2117,141566.86312324938
2118,124476.84988195928
2119,110686.55994079962
2120,117094.42952979566
2121,112276.37254821286
2122,109233.95814800527
2123,85681.64669131069
2124,179348.49207216364
2125,135545.91335278342
2126,144032.8292835666
2127,174378.01784956854
2128,142854.80219210705
2129,99910.24521848043
2130,143843.72234296074
2131,159332.03362987662
2132,114048.90343855522
2133,127341.48976868075
2134,121170.60059161234
2135,103122.84814694422
2136,44384.25976025293
2137,118705.68342937311
2138,145741.00097784825
2139,147849.54575796012
2140,144113.74840969054
2141,178705.010377601
2142,127409.40357767287
2143,139027.77755036138
2144,116875.20720222523
2145,147206.91470542815
2146,193702.59879200064
2147,138269.23279392772
2148,146026.13806795827
2149,154783.85289428543
2150,227945.75791534188
2151,125578.85180372499
2152,185629.97063893545
2153,183806.8647853916
2154,101211.0255492834
2155,141547.11612367287
2156,258345.15343162243
2157,224448.46801521204
2158,227758.0403737009
2159,214459.90815569644
2160,180154.40676372763
2161,233404.0877197676
2162,371568.38827157766
2163,355864.75435036165
2164,242086.63665903546
2165,196926.83348659
2166,163562.78905413946
2167,233270.37710557703
2168,193082.82435238812
2169,198280.11078908548
2170,209851.03888255643
2171,166320.3234417448
2172,146203.68954970752
2173,163563.928268061
2174,221938.12193614955
2175,265606.6371806667
2176,310789.3371144484
2177,232165.07885573688
2178,214977.92325985414
2179,145624.12721880898
2180,238396.6560445057
2181,194792.75482456136
2182,215600.5016990385
2183,191883.87572002492
2184,122509.08254948797
2185,137000.59517861315
2186,149365.72984002656
2187,141894.4501707259
2188,153927.92449267174
2189,299973.8633252283
2190,68834.31563718429
2191,66054.03208184094
2192,63961.76708657229
2193,119512.69866226966
2194,107545.05011469265
2195,85080.13244673211
2196,110447.51710017907
2197,103301.31640667943
2198,160413.45907271447
2199,188319.57054630257
2200,152274.8363877934
2201,154634.58430178367
2202,204575.7556494828
2203,148995.71739150205
2204,183415.5516073218
2205,133314.29234390624
2206,157425.81588795202
2207,228034.19542860726
2208,247037.0647724854
2209,239183.78227076225
2210,126487.05062025753
2211,123174.72214867265
2212,126143.79188945623
2213,113462.8504296384
2214,147820.96537577832
2215,97578.84185315901
2216,151669.67495476405
2217,58651.60712023584
2218,91672.8609580951
2219,79821.34873801716
2220,67217.44184944061
2221,336292.75605478446
2222,307793.54078356485
2223,273820.02185482334
2224,209053.61765165912
2225,126822.53882461539
2226,181389.35199095058
2227,199726.7658218689
2228,290684.5204747749
2229,231286.90922895304
2230,147126.78294057568
2231,203786.16550854605
2232,179290.01684440207
2233,180288.38060143995
2234,256489.34561895952
2235,243935.00593772152
2236,246870.83058450947
2237,306980.4664234508
2238,215029.36774501926
2239,124711.17606491662
2240,168429.51918817556
2241,140091.13302260303
2242,126228.53177536259
2243,130900.16717376246
2244,99858.80548421941
2245,114306.44857074348
2246,133695.517409476
2247,128499.44044448502
2248,120993.95040310474
2249,115939.67323276454
2250,128908.78008018588
2251,102514.12249082616
2252,183257.22468090302
2253,157150.45777114696
2254,168417.4035197034
2255,196009.5389414953
2256,175806.16390771003
2257,209157.7589055883
2258,156697.99498148152
2259,170192.653931758
2260,166858.45890283096
2261,222784.27899004566
2262,241701.14152189688
2263,376205.3556128524
2264,429539.1612740237
2265,177619.51902588242
2266,328075.5968681163
2267,376759.22415907297
2268,428443.25334333675
2269,148652.9152460988
2270,187131.71647599473
2271,204473.18649846804
2272,203663.41343574936
2273,155269.3869580627
2274,173513.98080352566
2275,156397.08424250197
2276,187046.95745238155
2277,187692.98691074376
2278,152079.90682884876
2279,126315.8432944062
2280,108402.43248540619
2281,154472.72915031418
2282,165946.3726706155
2283,114871.27691842841
2284,133909.41713657972
2285,132428.14687680337
2286,117326.51490176392
2287,389994.98680916114
2288,282433.60123346554
2289,326915.67831023666
2290,423490.90779037564
2291,338511.930237129
2292,425825.3436499662
2293,447251.6595157831
2294,383785.02326400275
2295,422113.58640250383
2296,255288.55655560945
2297,379357.42836451123
2298,371208.7194801864
2299,345969.8697297819
2300,326339.87530695216
2301,320159.17520208406
2302,260150.5065465801
2303,243056.5378331693
2304,241453.821990064
2305,204229.08702909033
2306,206657.86441338452
2307,210992.76595276783
2308,218884.59038980483
2309,315596.57398839795
2310,199446.1235562347
2311,216493.81743153103
2312,176029.75739627218
2313,177666.3438779832
2314,175200.63413737662
2315,177703.48459735716
2316,199969.47187297003
2317,193725.59594441057
2318,176467.93224274664
2319,178689.07411963848
2320,180736.84701899884
2321,244226.1101196076
2322,186022.95049163647
2323,199395.2729517741
2324,185745.9773093637
2325,204122.61367266078
2326,177758.03353358898
2327,204936.9873943958
2328,221621.19924040494
2329,190937.21985115646
2330,182455.39662048253
2331,341006.3579094724
2332,404235.82479397
2333,327790.9396093826
2334,285746.43546497385
2335,316937.6033846628
2336,321364.1665686426
2337,206490.4192919982
2338,258503.23112938539
2339,231950.7831319038
2340,385967.97675158235
2341,215247.8759534594
2342,242929.6261865052
2343,235821.32464730763
2344,235392.0307262071
2345,235563.25732846535
2346,209323.79110759607
2347,199834.7473363494
2348,238114.84268019424
2349,194873.91457406906
2350,312569.02290379716
2351,275847.98423156893
2352,248905.53052222953
2353,259604.13416809897
2354,144352.90881884418
2355,156348.28322797906
2356,165688.84038700548
2357,190573.99122527847
2358,193127.5162583284
2359,121233.8640371885
2360,110650.51447521415
2361,149944.5757621576
2362,240593.2596124345
2363,158316.71071403282
2364,182555.14388376754
2365,220162.08487087552
2366,182432.3799215994
2367,203486.53352940053
2368,227034.3740618092
2369,199674.00553075745
2370,175846.58990467965
2371,170991.80728691234
2372,193923.50283892642
2373,293441.7780342194
2374,313545.3680806557
2375,243460.4228462793
2376,278908.0014653958
2377,325921.34589970665
2378,145073.96232913324
2379,220649.26165323413
2380,151749.66143866483
2381,164115.88494858154
2382,203532.16615376898
2383,191939.7195587749
2384,228754.64391829242
2385,159125.681323133
2386,127157.83383633503
2387,127535.94669570535
2388,106215.26900308309
2389,115794.48914620315
2390,132511.97490654248
2391,136504.4597590472
2392,105458.6635263215
2393,164275.6232665178
2394,142909.7958946352
2395,205194.16019658578
2396,138718.79746061633
2397,213856.46226322063
2398,117610.25720666701
2399,58797.120837878625
2400,64391.07961128482
2401,127714.80615630804
2402,129111.67221760663
2403,137812.91240369796
2404,142706.4672263998
2405,154139.20217342052
2406,135661.79710003344
2407,124770.97445933006
2408,146697.41297759442
2409,109568.21104228107
2410,189728.2442799434
2411,104638.63410991419
2412,157704.34723636007
2413,118252.03480837925
2414,165357.61901170618
2415,124375.96719188833
2416,125160.62295959017
2417,126014.95338634311
2418,124743.26792392648
2419,116158.24064413535
2420,117899.13367693013
2421,167607.2211916913
2422,100309.10039153133
2423,111483.03007883718
2424,155204.07736320794
2425,202103.2209578274
2426,135181.20444425626
2427,128667.35149176423
2428,169817.52938321084
2429,106161.68830393127
2430,135446.45632687595
2431,97718.55562866753
2432,147594.73015360697
2433,154309.74626154572
2434,143611.116057979
2435,166106.6008534971
2436,120734.59860719478
2437,94705.242058139
2438,111601.49631602757
2439,98011.8977871864
2440,128361.71143476163
2441,102851.52645710937
2442,93876.925292953
2443,141481.77569972666
2444,121146.15833524677
2445,82692.85710023224
2446,137963.15026202664
2447,183698.56235641913
2448,139776.05517877504
2449,116568.38381842736
2450,151102.29126033856
2451,118335.01775820673
2452,186061.35680045976
2453,95282.9915022553
2454,108290.49385202231
2455,111792.5225277183
2456,149355.0755179774
2457,128161.51188333693
2458,142084.66849059908
2459,108514.88347654078
2460,148566.0338114773
2461,135964.19606116947
2462,135948.5509554013
2463,131113.55037062167
2464,169877.70258000522
2465,133899.30807528904
2466,118749.80865284699
2467,144273.49170064414
2468,76278.53633342139
2469,71270.04712107877
2470,199487.23811903677
2471,225625.85786178787
2472,173713.79286198196
2473,112364.48788159613
2474,68846.29128568998
2475,209748.71063045354
2476,92905.15640175882
2477,105425.19670803347
2478,150439.515272564
2479,105629.08618018561
2480,158854.27719108367
2481,125519.18720143757
2482,115580.52699687917
2483,109861.31708619004
2484,124128.89706439181
2485,127317.34759449789
2486,148889.19230432058
2487,182464.03134118253
2488,167806.01205456472
2489,160346.3487147222
2490,147472.93204325874
2491,109143.48000565913
2492,182832.48019500443
2493,146010.93242189215
2494,147739.7246648282
2495,83036.87348284529
2496,226931.120936577
2497,151264.4947598577
2498,110288.13015419112
2499,76273.24621161919
2500,101804.67126500056
2501,136472.76596374155
2502,151115.7771087437
2503,90606.63577076298
2504,211434.58377808612
2505,211817.28240037998
2506,237790.30958275846
2507,252559.84297152425
2508,238055.6832977804
2509,215272.75696085446
2510,208644.1600053034
2511,179161.42606904698
2512,223278.08584229884
2513,214888.72698249482
2514,283126.0697875475
2515,147309.91532060743
2516,173481.29146096174
2517,147810.48720042867
2518,150613.76074598555
2519,236272.90480886694
2520,208814.8606017281
2521,190538.3505283367
2522,219914.65215716176
2523,124753.54692850758
2524,134547.39537448372
2525,141708.7351907578
2526,140500.40529676783
2527,118000.57321483809
2528,129675.00489816967
2529,157318.13770864013
2530,127522.57654424738
2531,263436.291462561
2532,221096.18241341118
2533,196717.34390789585
2534,243831.56865725154
2535,273853.43160370376
2536,232193.82770017342
2537,239701.92766135887
2538,181570.69123369406
2539,194871.4335221315
2540,179051.48775537655
2541,184430.65777433026
2542,170535.34181344562
2543,126163.05320030518
2544,107066.52730917296
2545,132493.58303818677
2546,123889.2152112747
2547,143028.66876311967
2548,161462.6420555146
2549,146550.36189893133
2550,611068.9132717666
2551,145847.6355685959
2552,123296.03361986626
2553,56253.544497509676
2554,88738.85433254561
2555,96959.00491119227
2556,83062.66580698371
2557,104538.2672347159
2558,180190.00811576803
2559,144701.423321121
2560,158832.34148414998
2561,157832.41561252248
2562,158154.25958552974
2563,160617.43634372813
2564,207505.70328961688
2565,160702.63777325067
2566,157688.06676282542
2567,135871.75584368323
2568,210331.2595483339
2569,215585.1343428006
2570,123171.1878736855
2571,191405.41977293312
2572,161714.7663662539
2573,216506.96434618928
2574,281269.46613302367
2575,141358.6878972543
2576,133207.58340690148
2577,163880.7809457552
2578,91874.72392605375
2579,49036.37138355065
2580,104177.9240243448
2581,136401.34791835645
2582,139954.71448791714
2583,270951.62240448967
2584,155932.24832339742
2585,182214.661295128
2586,207419.42783928636
2587,191068.720436824
2588,127817.63709133671
2589,144727.91389292543
2590,208655.49969937926
2591,234987.90079591598
2592,204948.16746150167
2593,246853.20253095072
2594,175902.77826051245
2595,221639.41135690166
2596,278343.22703164996
2597,208375.025417766
2598,280135.05720329797
2599,358457.6962494212
2600,218276.0738759256
2601,153020.6987716104
2602,73658.6279514413
2603,86480.0686247421
2604,89996.21731040705
2605,70778.76752541505
2606,126709.54541355027
2607,208505.4493911091
2608,198368.3265169079
2609,165764.14273575877
2610,110638.08495443716
2611,127358.51408272574
2612,151240.40858611214
2613,124369.07915381587
2614,111832.54481427645
2615,144808.0821049283
2616,153598.02817003714
2617,193137.07121093414
2618,239306.52751597436
2619,197847.6560262527
2620,185714.7431022175
2621,170439.8490027319
2622,177922.09011862497
2623,225225.94289654342
2624,259696.64200144925
2625,273308.14560183074
2626,173400.1812174155
2627,184128.98748609182
2628,430770.4248836066
2629,468023.5195949009
2630,365204.10786296986
2631,439999.556419697
2632,388478.6735958188
2633,321975.71284207347
2634,434359.6369924905
2635,152864.79479782298
2636,174364.6527422741
2637,212079.02363371768
2638,261870.72524923703
2639,175039.3775047714
2640,150007.95731883682
2641,89618.7156207288
2642,166464.0750306588
2643,111502.37165739093
2644,125023.27622184326
2645,116542.79535729293
2646,95496.65392029755
2647,110320.03704328641
2648,135911.32449270695
2649,155200.95380063506
2650,127542.55372611093
2651,129330.5391460952
2652,372610.66719208745
2653,251705.00497399355
2654,267707.2907736403
2655,409645.9065898534
2656,314018.5360875391
2657,363741.43771532393
2658,311999.6308859788
2659,327530.76266361494
2660,349103.6272552392
2661,365152.0426894688
2662,392756.1268432733
2663,274572.0478772469
2664,306828.6444487728
2665,326599.31560043676
2666,292751.5487885503
2667,177139.2517542688
2668,183140.62479805638
2669,180707.93036984155
2670,259402.4767927928
2671,183849.55772603012
2672,183729.66120124032
2673,196951.58286143656
2674,197798.95458762054
2675,176059.36525948302
2676,197402.38812271284
2677,204124.75916558097
2678,234919.013972071
2679,289806.71210605145
2680,302546.60758948163
2681,415861.7102800129
2682,325649.55688590964
2683,471573.187483688
2684,340171.38047539303
2685,326579.51447717135
2686,237565.00930889952
2687,294260.3397415908
2688,219634.92556466692
2689,203646.87289027908
2690,380091.70498336316
2691,200194.63802124484
2692,151840.5880007624
2693,192172.13573295478
2694,149865.7129770547
2695,193057.38373915636
2696,183787.41170916855
2697,182317.05916609257
2698,201707.73975479644
2699,157998.5638599791
2700,136046.20458512218
2701,158256.8057965508
2702,116128.14541652684
2703,155180.2275502548
2704,142201.9461537509
2705,113994.95601847119
2706,106874.44437831585
2707,127140.5202204744
2708,126309.98696880185
2709,118431.4736494981
2710,137894.22187723682
2711,336695.18653830106
2712,401997.42918981554
2713,172406.95849583406
2714,158557.31060675593
2715,172538.249402933
2716,152646.11838959772
2717,196911.35310648973
2718,219264.18645232043
2719,123821.58406793306
2720,177596.6680347947
2721,133302.98271488695
2722,173307.24691516167
2723,156433.56546721875
2724,134534.96227396236
2725,119257.1947262251
2726,134715.45957516512
2727,172505.04859615694
2728,167640.06381214998
2729,141844.4018853752
2730,141468.26070539505
2731,127914.64701475768
2732,134910.39384879632
2733,164135.96303530125
2734,146092.47532588773
